CRTCOSTSOPT0A;It is a princely sum.;;;;;;;;;;;;;x
CRTCOSTSOPT0B;It is a princely sum.;;;;;;;;;;;;;x
CRTCOSTSOPT1A;It is a princely sum.;;;;;;;;;;;;;x
CRTCOSTSOPT1B;It is a princely sum.;;;;;;;;;;;;;x
CRTCOSTSOPT2A;It is a princely sum.;;;;;;;;;;;;;x
CRTCOSTSOPT2B;It is a princely sum.;;;;;;;;;;;;;x
CRTCOSTSOPT3A;It is a princely sum.;;;;;;;;;;;;;x
CRTCOSTSOPT3B;It is a princely sum.;;;;;;;;;;;;;x
CRTCOSTSTITLE0;Court Costs;;;;;;;;;;;;;x
CRTCOSTSTITLE1;Court Costs;;;;;;;;;;;;;x
CRTCOSTSTITLE2;Court Costs;;;;;;;;;;;;;x
CRTCOSTSTITLE3;Court Costs;;;;;;;;;;;;;x
cruel_horse;As a cruel, ruthless or tyrannical ruler, you have the option of confiscating the horse. ;;;;;;;;;;;;;x
cultural_renaissance;Cultural Renaissance;;;;;;;;;;;;;x
cultural_stagnation;Cultural Stagnation;;;;;;;;;;;;;x
cultural_stagnation_desc;The local Culture has fallen into a rut, arts, music, literature and other artistic expression is at an all time low and a permanent grey cloud hangs over the locals.;;;;;;;;;;;;;x
culture_renaissance_desc;This province is in the grips of a cultural renaissance where Bards, Artisans, and all manner of free thinkers and artists have assembled.;;;;;;;;;;;;;x
cult_greybeards;The Way;;;;;;;;;;;;;x
CUPBEARER;Cupbearer;;;;;;;;;;;;;x
custom_tooltip;All diseases are removed.;;;;;;;;;;;;;x
cyrodiil_formed;A disunited Kingdom cannot form an Empire. Colovia and Nibenay must have NO holder.;;;;;;;;;;;;;x
DAEDRABAD;[Root.Religion.GetRandomGodNameCap] ignore your offering.;;;;;;;;;;;;;x
DAEDRAGOOD;[Root.Religion.GetRandomGodNameCap] seems to be pleased at your offering, and have granted you a blessing.;;;;;;;;;;;;;x
DAEDRANORMAL;Your offering has increase your favour within your faith.;;;;;;;;;;;;;x
DAEDRAOFFERING1DESC;As I placed my offering upon the shrines, I felt a chaos cross my mind and I knew [Root.Religion.GetRandomGodNameCap] had noticed.;;;;;;;;;;;;;x
DAEDRAOFFERING1OPT;Excellent!;;;;;;;;;;;;;x
DAEDRAOFFERING2DESC;As I placed my offering upon the shrines, I felt a suffocating glow embrace me, and my mind was instantly at chaos. [Root.Religion.GetRandomGodNameCap] seems to be pleased with my offering.;;;;;;;;;;;;;x
DAEDRAOFFERING2OPT;Oh dear.;;;;;;;;;;;;;x
DAEDRAOFFERING3DESC;As I left the temple, my offering made, I felt no divine connection or the touch of [Root.Religion.GetRandomGodNameCap], it was is if they had ignored me.;;;;;;;;;;;;;x
daedra_cultist_convert;Converted to a Daedric Cult;;;;;;;;;;;;;x
daedricincursion;Your attempts to summon a cadre of lesser Daedra has spectacularly failed. While you managed to summon the Daedra, they would not heed your command and have broken free, dispersing across your province.;;;;;;;;;;;;;x
daedricsummoning;Your attempts to summon a cadre of lesser Daedra has succeeded. While at first they strained against your command, they are now as loyal as a well mannered Hound.;;;;;;;;;;;;;x
daedric_incursion;Daedric Incursion;;;;;;;;;;;;;x
daedric_incursion_desc;Daedra have infested this province. While not an outright invasion, a case of the Daedra is never a good thing.;;;;;;;;;;;;;x
daedric_summoning;Daedric Summoning;;;;;;;;;;;;;x
daedric_summoning_desc;The lord of this province has summoned a cadre of Daedra to bolster their own mortal army.;;;;;;;;;;;;;x
daggerfallcovtip;High Rock & Hammerfell must both exist and must both be independent. Your primary title must be either Hammerfell or High Rock. You cannot be at war with Hammerfell or High Rock (whichever you do not control). You MUST be AT war with another 3rd party as the Covenant is a defensive alliance, not a true centralised Empire.;;;;;;;;;;;;;x
damn;Damn!;;;;;;;;;;;;;x
dampworm;Dampworm;;;;;;;;;;;;;x
dampworm_death;of Dampworm;;;;;;;;;;;;;x
dampworm_desc;Dampworm is common disease with serious effects. Symptoms include uncontrollable muscle spasms and twitching. It may be contracted from deer and nix-hounds.;;;;;;;;;;;;;x
DAWNGUARDMIGHTY;The Dawnguard is willing to fight against the growing vampire menace.;;;;;;;;;;;;;x
dbandits;Damn Bandits!;;;;;;;;;;;;;x
dealwithbandits;Deal with Bandits.;;;;;;;;;;;;;x
dealwithhighwaymen;Deal with Highwaymen.;;;;;;;;;;;;;x
dealwithrevoltin;Deal with the rebellion in...;;;;;;;;;;;;;x
dealwithsmugglersring;Deal with Smugglers' Ring.;;;;;;;;;;;;;x
dealwiththieves;Deal with Thieves.;;;;;;;;;;;;;x
deathevent0;Time has finally caught up with me, and this day I do not rise from my bed. My breath comes laboured and I feel the cold hand of death reaching about my throat...;;;;;;;;;;;;;x
death_escape;died attempting a daring escape;;;;;;;;;;;;;x
death_mer;Old Mer;;;;;;;;;;;;;x
decimate;The cause of this issue is not the lack of food, but the number of people. Cull the population.;;;;;;;;;;;;;x
defaulted_loan;Defaulted on a Loan;;;;;;;;;;;;;x
defenderbonus_argonia;Blackmarsh;;;;;;;;;;;;;x
defenderbonus_forest;Forest;;;;;;;;;;;;;x
defenderbonus_hills;Hills;;;;;;;;;;;;;x
defenderbonus_jungle;Jungle;;;;;;;;;;;;;x
defenderbonus_mangrove_swamp;Mangrove Swamps;;;;;;;;;;;;;x
defenderbonus_mountain;Mountains;;;;;;;;;;;;;x
defenderbonus_valen_woods;Valenwoods;;;;;;;;;;;;;x
defenderbonus_woods;Woods;;;;;;;;;;;;;x
dense_population;Dense Population;;;;;;;;;;;;;x
dense_population_desc;The population in this province is burgeoning, the roads are full of travellers, the inns are overflowing and new homes are being erected daily in the settlements.;;;;;;;;;;;;;x
depleted_deposits;Depleted Deposits;;;;;;;;;;;;;x
depleted_deposits_desc;A survey of this province has found that most, if not all, thus far discovered mineral deposits are already depleted or consist of very low quality materials.;;;;;;;;;;;;;x
depressed_death;of depression;;;;;;;;;;;;;x
desc_job_chancellor;The §Y$JOB$§! is your adviser on matters of diplomacy. The position is traditionally considered the highest on the council.;;;;;;;;;;;;;x
desc_job_marshal;The §Y$JOB$§! is the councillor in charge of the military. When the ruler cannot or will not command armies, the §Y$JOB$§! will do it.;;;;;;;;;;;;;x
desc_job_spiritual;The §Y$JOB$§! is your primary adviser on all things mystical and magickal. Certain Job Actions for the §Y$JOB$§! are determined by the education of the §Y$JOB$§!.  If no fourth Job Action is visible, you may need to reappoint your §Y$JOB$§!.;;;;;;;;;;;;;x
desc_job_spymaster;The §Y$JOB$§! is an unofficial position on the council. They are responsible for all matters of intrigue and skulduggery.;;;;;;;;;;;;;x
desc_job_treasurer;The §Y$JOB$§! helps you collect taxes and administer your demesne.;;;;;;;;;;;;;x
desolate_population;Desolate Population;;;;;;;;;;;;;x
desolate_population_desc;This province is desolate, with nary a soul upon the roads. The few scattered settlements sit empty and nature has begun to reclaim its dominance.;;;;;;;;;;;;;x
dgc1_hist_forest;Hist Forest;;;;;;;;;;;;;x
dgc1_sap_extract;Hist Tappery;;;;;;;;;;;;;x
dgc1_sap_refine;Sap Processing Initiative;;;;;;;;;;;;;x
dgc2_hist_forest;Hist Forest;;;;;;;;;;;;;x
dgc2_sap_extract;Hist Tappery;;;;;;;;;;;;;x
dgc2_sap_refine;Sap Processing Initiative;;;;;;;;;;;;;x
dgc3_hist_forest;Hist Forest;;;;;;;;;;;;;x
dgc3_sap_extract;Hist Tappery;;;;;;;;;;;;;x
dgc3_sap_refine;Sap Processing Initiative;;;;;;;;;;;;;x
dg_argswmd_death;in the swamps of Argonia;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_0;Hello, friend.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_1;Well met.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_2;It's a fine day with you around.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_3;Please, accept my compliments.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_hist_group_0;Honoured friend!;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_hist_group_1;How fare thee, friend?;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_hist_group_2;Blessed, we are.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_hist_group_3;Honoured one.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_human_pantheon_0;May the Gods guide you.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_human_pantheon_1;Well met.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_human_pantheon_2;It's a fine day with you around.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_human_pantheon_3;Fine greetings to you!.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_khajiit_pantheon_0;May you walk on warm sands.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_khajiit_pantheon_1;Warm day to you, friend.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_khajiit_pantheon_2;Good friend, this is an honour.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_khajiit_pantheon_3;Sugar and sands, friend.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_mer_pantheon_0;Well, I am in good company!;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_mer_pantheon_1;An honour, to be sure!;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_mer_pantheon_2;Greetings! Salutations!;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_mer_pantheon_3;This is a wondrous encounter!;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_tribunal_0;I am very happy to make your acquaintance.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_tribunal_1;I am never too busy for a good talk.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_tribunal_2;Walk with virtue, friend.;;;;;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_tribunal_3;It's so good to see you.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_0;Tales of your misdeeds are told from Necrom to Daggerfall.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_1;You will cause the ruin of us all!;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_2;You're a disgrace to your own kind!;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_3;Damn you!;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_hist_group_0;Unwelcome, it is!;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_hist_group_1;A hated one!;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_hist_group_2;Your scent is... foul.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_hist_group_3;Hiss!;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_human_pantheon_0;Tales of your misdeeds are told from Necrom to Daggerfall.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_human_pantheon_1;Your low character is the subject of Nord songs.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_human_pantheon_2;You're a disgrace to your own kind!;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_human_pantheon_3;Damn you to Oblivion!;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_khajiit_pantheon_0;What does it want?;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_khajiit_pantheon_1;To greet it... or eat it?;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_khajiit_pantheon_2;Its scent is unfamiliar...;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_khajiit_pantheon_3;Speak - while the sands are still warm.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_mer_pantheon_0;You annoy even me.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_mer_pantheon_1;Can't you find someone else to bother?;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_mer_pantheon_2;Ah, how quaint.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_mer_pantheon_3;I don't like you much.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_tribunal_0;You are outmatched!;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_tribunal_1;I don't have time for your nonsense.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_tribunal_2;What hole did you crawl out of?;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_tribunal_3;Spit it out.;;;;;;;;;;;;;x
diplomacy_enc_tt;The outcome of this option depends upon your Diplomacy attribute.\nIf successful, you will survive this encounter unscathed.\nIf unsuccessful you stand a chance of injury or death!;;;;;;;;;;;;;x
disease_resist;Disease Resistant;;;;;;;;;;;;;x
disease_resist_desc;This province has been tended by a Court Priest, its resistance to disease has been increased as a result.;;;;;;;;;;;;;x
disgruntled_peasants;Disgruntled Peasants;;;;;;;;;;;;;x
disinherited;Disinherited;;;;;;;;;;;;;x
disinherited_desc;[Root.GetBestName] has been disinherited, they can no longer inherit titles and are considered pariah within their dynasty.;;;;;;;;;;;;;x
dismiss;This matter not is not one for the High Court.;;;;;;;;;;;;;x
dismisscovenant;Dismiss the Covenant;;;;;;;;;;;;;x
dispatchguards;Dispatch a regiment of Guards.;;;;;;;;;;;;;x
DISPATCH_LETTER_TO_LIEGE;A letter is dispatched to my liege.;;;;;;;;;;;;;x
DISSOLUTION;Dissolution;;;;;;;;;;;;;x
dis_chance;Slight chance of infection from serious diseases\n\n;;;;;;;;;;;;;x
DIVINE_CRUSADER_FOA;NEEDS INFORMATION;;;;;;;;;;;;;x
divorce.1.1.opt;It's drastic, but it's realistic.;;;;;;;;;;;;;x
divorce.1.desc;Our races don't match! Our sons would be abominations! Why did I even marry you in the first place?;;;;;;;;;;;;;x
divorce.2.1.opt;It's drastic, but it's realistic.;;;;;;;;;;;;;x
divorce.2.desc;Our races don't match! Our sons would be abominations! Why did I even marry you in the first place?;;;;;;;;;;;;;x
divorce.3.1.opt;It's drastic, but it's realistic.;;;;;;;;;;;;;x
divorce.3.desc;Our races don't match! Our sons would be abominations! Why did I even marry you in the first place?;;;;;;;;;;;;;x
divorce.4.1.opt;It's drastic, but it's realistic.;;;;;;;;;;;;;x
divorce.4.desc;Our races don't match! Our sons would be abominations! Why did I even marry you in the first place?;;;;;;;;;;;;;x
divorce.5.1.opt;It's drastic, but it's realistic.;;;;;;;;;;;;;x
divorce.5.desc;Our races don't match! Our sons would be abominations! Why did I even marry you in the first place?;;;;;;;;;;;;;x
divorce.6.1.opt;It's drastic, but it's realistic.;;;;;;;;;;;;;x
divorce.6.desc;Our races don't match! Our sons would be abominations! Why did I even marry you in the first place?;;;;;;;;;;;;;x
divorce.7.1.opt;It's drastic, but it's realistic.;;;;;;;;;;;;;x
divorce.7.desc;Our races don't match! Our sons would be abominations! Why did I even marry you in the first place?;;;;;;;;;;;;;x
divorce.8.1.opt;It's drastic, but it's realistic.;;;;;;;;;;;;;x
divorce.8.desc;Our races don't match! Our sons would be abominations! Why did I even marry you in the first place?;;;;;;;;;;;;;x
divorce.9.1.opt;I need time to digest all of this.;;;;;;;;;;;;;x
divorce.9.desc;Have I been just divorced?.;;;;;;;;;;;;;x
dog1;As the sun rises over the horizon, the light fluting through your chamber window you notice the still shape of your faithful hound curled up beside the spent fireplace. While maintaining his vigil over you, he passed away peacefully in the night.;;;;;;;;;;;;;x
dog2;While walking through the woods one morning your dog catches the scent of a deer and sets of giving chase before you can reign him in. Unfortunately, even after searching the entire day you fail to find any sign of your hound and with a heavy heart call off the search.;;;;;;;;;;;;;x
dontcare;If they have no bread, let them eat cake instead.;;;;;;;;;;;;;x
dragonborn.1.1;Beware, beware, the Dragonborn comes!;;;;;;;;;;;;;x
dragonborn.1.desc;By [This.Religion.GetRandomGodName], I am the Dragonborn!;;;;;;;;;;;;;x
dragonborn.2.1;Beware, beware, the Dragonborn comes!;;;;;;;;;;;;;x
dragonborn.2.desc;By [This.Religion.GetRandomGodName], [From.GetBestName] is the Dragonborn!;;;;;;;;;;;;;x
dragonborn.2.title;Dragonborn Discovered!;;;;;;;;;;;;;x
dragonborn.4.1;The darkness has passed and the legend yet grows...;;;;;;;;;;;;;x
dragonborn.4.desc;By [This.Religion.GetRandomGodName], [From.GetBestName] [From.GetDeathReason] at age [From.GetAgeYears]! [From.GetHerHisCap] legacy will live on for eternity through any descendants.;;;;;;;;;;;;;x
dragonborn.4.title;Dragonborn Dies!;;;;;;;;;;;;;x
dragon_den;Dragon's Den;;;;;;;;;;;;;x
dragon_den_desc;A Dragon has built its Den here in this province, terrifying the locals, destroying homesteads and eating livestock.;;;;;;;;;;;;;x
drunkard_death;a drunkard;;;;;;;;;;;;;x
dslaves;Damn Slaves!;;;;;;;;;;;;;x
duchy_demesne;Large Demesne;;;;;;;;;;;;;x
duchy_demesne_desc;Your large demesne makes it difficult to properly administrate your realm.;;;;;;;;;;;;;x
duel_accept_opt;Accept the duel;;;;;;;;;;;;;x
duel_definitive_result_defeat;You have lost and your fate will be decided by your enemy;;;;;;;;;;;;;x
duel_definitive_result_defeat_killed_opt;Greet my soul!;;;;;;;;;;;;;x
duel_definitive_result_defeat_saved_opt;I live to fight another day!;;;;;;;;;;;;;x
duel_definitive_result_tie;Nobody could be declared winner of this duel.;;;;;;;;;;;;;x
duel_definitive_result_tie_opt;I should have won!;;;;;;;;;;;;;x
duel_definitive_result_victory;You have won: your enemy's life is now in your hands.;;;;;;;;;;;;;x
duel_definitive_result_victory_kill_opt;Finish him!;;;;;;;;;;;;;x
duel_definitive_result_victory_spare_opt;Spare his life.;;;;;;;;;;;;;x
duel_final_result_defeat;You have lost the first set of two rounds.;;;;;;;;;;;;;x
duel_final_result_victory;You have won the first set of two rounds.;;;;;;;;;;;;;x
duel_final_tie;The first set of two rounds ended with no winners.;;;;;;;;;;;;;x
duel_next_round_opt;To the next round!;;;;;;;;;;;;;x
